id_student,gender,region,highest_education,studied_credits,imd_band,total_clicks,avg_score,engagement_level,performance_level,risk_level,pass_flag,dropout_flag,final_result,score_category,engagement_ratio,click_category
481538,M,North Western Region,Lower Than A Level,60,Oct-20,1014,76.57142857,Medium,High,Low Risk,1,0,Pass,High,16.9,Low
481667,M,Wales,HE Qualification,120,50-60%,512,57.83333333,Medium,Medium,High Risk,1,0,Pass,Medium,4.266666667,Low
481863,F,Scotland,A Level or Equivalent,120,60-70%,1051,73.25,Medium,High,Low Risk,0,1,Withdrawn,High,8.758333333,Low
482173,F,Scotland,A Level or Equivalent,60,30-40%,1346,92.77777778,Medium,High,Low Risk,0,1,Withdrawn,High,22.43333333,Low
482635,F,East Anglian Region,A Level or Equivalent,60,30-40%,75,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,1.25,Low
482868,M,South East Region,Lower Than A Level,60,60-70%,1564,74.28571429,Medium,High,Low Risk,1,0,Pass,High,26.06666667,Low
483362,M,East Anglian Region,Lower Than A Level,60,90-100%,1109,50.14285714,Medium,Medium,Low Risk,0,0,Fail,Medium,18.48333333,Low
483934,M,North Western Region,Lower Than A Level,60,20-30%,262,53.71428571,Low,Medium,Very High Risk,0,0,Fail,Medium,4.366666667,Low
484266,M,Scotland,Lower Than A Level,60,Oct-20,294,57,Low,Medium,Very High Risk,0,1,Withdrawn,Medium,4.9,Low
484355,M,Yorkshire Region,Lower Than A Level,60,30-40%,476,34.33333333,Low,Low,High Risk,0,1,Withdrawn,Medium,7.933333333,Low
484423,F,South West Region,A Level or Equivalent,60,90-100%,1013,79.85714286,Medium,High,Low Risk,1,0,Pass,High,16.88333333,Low
484436,M,North Western Region,Lower Than A Level,60,0-10%,2168,56.85714286,High,Medium,Low Risk,1,0,Pass,Medium,36.13333333,Low
484999,M,South Region,Lower Than A Level,60,70-80%,296,53.66666667,Low,Medium,Very High Risk,0,1,Withdrawn,Medium,4.933333333,Low
485195,F,South West Region,Lower Than A Level,120,90-100%,1494,66.57142857,Medium,Medium,Low Risk,0,0,Fail,Medium,12.45,Low
485506,F,West Midlands Region,A Level or Equivalent,120,Oct-20,2189,51.85714286,High,Medium,Safe,1,0,Pass,Medium,18.24166667,Low
485519,F,North Western Region,A Level or Equivalent,60,20-30%,692,74.42857143,Medium,High,High Risk,1,0,Pass,High,11.53333333,Low
485594,F,West Midlands Region,A Level or Equivalent,120,30-40%,839,58.625,Medium,Medium,High Risk,0,0,Fail,Medium,6.991666667,Low
485734,M,Wales,Lower Than A Level,60,70-80%,1368,64.28571429,Medium,Medium,Low Risk,0,0,Fail,Medium,22.8,Low
485791,F,Scotland,A Level or Equivalent,90,70-80%,1379,66.71428571,Medium,Medium,Low Risk,1,0,Pass,High,15.32222222,Low
485980,M,East Midlands Region,Lower Than A Level,210,0-10%,994,71.36363636,Medium,High,Low Risk,0,1,Withdrawn,High,4.733333333,Low
486533,F,Ireland,A Level or Equivalent,60,60-70%,2733,79.14285714,High,High,Safe,1,0,Pass,High,45.55,Low
486777,F,London Region,Lower Than A Level,180,Oct-20,56,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,0.311111111,Low
486877,M,South East Region,A Level or Equivalent,150,60-70%,1591,72,Medium,High,Low Risk,1,0,Pass,High,10.60666667,Low
486890,M,East Anglian Region,A Level or Equivalent,60,50-60%,634,62.42857143,Medium,Medium,High Risk,1,0,Pass,Medium,10.56666667,Low
487293,F,North Western Region,A Level or Equivalent,120,60-70%,737,44.85714286,Medium,Low,High Risk,1,0,Pass,Medium,6.141666667,Low
487556,M,East Midlands Region,HE Qualification,60,90-100%,1785,66.8,High,Medium,Low Risk,0,1,Withdrawn,High,29.75,Low
488198,M,South Region,Lower Than A Level,60,70-80%,1,75.71428571,Low,High,Very High Risk,0,0,Fail,High,0.016666667,Low
488550,F,Scotland,HE Qualification,120,20-30%,260,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,2.166666667,Low
488575,M,Scotland,Lower Than A Level,60,20-30%,1161,77.57142857,Medium,High,Low Risk,0,1,Withdrawn,High,19.35,Low
488680,M,South West Region,A Level or Equivalent,80,30-40%,2084,89.57142857,High,High,Low Risk,1,0,Distinction,High,26.05,Low
489084,M,Scotland,HE Qualification,60,30-40%,297,71.5,Low,High,Very High Risk,0,0,Fail,High,4.95,Low
489150,M,West Midlands Region,A Level or Equivalent,60,70-80%,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,15.05,Low
489209,F,East Midlands Region,A Level or Equivalent,60,90-100%,1578,66.85714286,Medium,Medium,Low Risk,1,0,Pass,High,26.3,Low
489410,F,West Midlands Region,Lower Than A Level,120,80-90%,678,77.83333333,Medium,High,High Risk,1,0,Pass,High,5.65,Low
489990,F,North Western Region,Lower Than A Level,120,40-50%,390,50.83333333,Low,Medium,High Risk,0,0,Fail,Medium,3.25,Low
490164,F,South East Region,Lower Than A Level,120,90-100%,69,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,0.575,Low
490530,M,Wales,Lower Than A Level,60,0-10%,84,61,Low,Medium,Very High Risk,0,1,Withdrawn,Medium,1.4,Low
490738,M,North Western Region,HE Qualification,60,90-100%,128,12.5,Low,Low,Very High Risk,0,1,Withdrawn,Low,2.133333333,Low
491081,M,London Region,HE Qualification,60,20-30%,1567,58.85714286,Medium,Medium,Low Risk,0,0,Fail,Medium,26.11666667,Low
491110,F,West Midlands Region,HE Qualification,60,60-70%,745,87,Medium,High,High Risk,0,1,Withdrawn,High,12.41666667,Low
491688,M,South East Region,Lower Than A Level,210,30-40%,208,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,0.99047619,Low
491874,F,West Midlands Region,A Level or Equivalent,60,40-50%,738,87.5,Medium,High,High Risk,0,1,Withdrawn,High,12.3,Low
491875,F,Ireland,Lower Than A Level,60,Oct-20,403,55,Low,Medium,High Risk,0,0,Fail,Medium,6.716666667,Low
491912,M,East Anglian Region,No Formal quals,120,60-70%,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,7.525,Low
492552,M,Wales,A Level or Equivalent,120,40-50%,114,60,Low,Medium,Very High Risk,0,1,Withdrawn,Medium,0.95,Low
492635,F,South West Region,A Level or Equivalent,60,40-50%,984,60.71428571,Medium,Medium,Low Risk,1,0,Pass,Medium,16.4,Low
492740,F,Scotland,HE Qualification,60,50-60%,1256,72.57142857,Medium,High,Low Risk,1,0,Pass,High,20.93333333,Low
492842,F,North Western Region,Lower Than A Level,60,Oct-20,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,15.05,Low
493147,F,South East Region,A Level or Equivalent,120,40-50%,12,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,0.1,Low
493207,F,West Midlands Region,Lower Than A Level,60,60-70%,1230,54.25,Medium,Medium,Low Risk,0,1,Withdrawn,Medium,20.5,Low
493404,F,West Midlands Region,A Level or Equivalent,60,20-30%,1244,72.6,Medium,High,Low Risk,1,0,Pass,High,20.73333333,Low
493725,F,South East Region,Lower Than A Level,60,50-60%,678,49,Medium,Low,High Risk,0,0,Fail,Medium,11.3,Low
493876,M,London Region,A Level or Equivalent,90,20-30%,2356,56,High,Medium,Safe,0,1,Withdrawn,Medium,26.17777778,Low
493879,M,Scotland,A Level or Equivalent,120,60-70%,665,41,Medium,Low,High Risk,0,1,Withdrawn,Medium,5.541666667,Low
494389,F,London Region,A Level or Equivalent,120,30-40%,309,89,Low,High,Very High Risk,0,1,Withdrawn,High,2.575,Low
494667,M,East Anglian Region,Lower Than A Level,60,40-50%,1937,74.33333333,High,High,Low Risk,1,0,Pass,High,32.28333333,Low
494722,F,Scotland,HE Qualification,60,80-90%,844,82.75,Medium,High,High Risk,0,1,Withdrawn,High,14.06666667,Low
494728,M,North Region,Lower Than A Level,60,30-40%,150,29.66666667,Low,Low,Very High Risk,0,1,Withdrawn,Low,2.5,Low
495115,F,East Midlands Region,Lower Than A Level,60,20-30%,421,86,Low,High,High Risk,0,1,Withdrawn,High,7.016666667,Low
495762,M,Wales,HE Qualification,60,60-70%,26,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,0.433333333,Low
496154,F,South Region,A Level or Equivalent,60,50-60%,503,57.6,Medium,Medium,High Risk,0,1,Withdrawn,Medium,8.383333333,Low
496185,M,South West Region,A Level or Equivalent,60,70-80%,63,47,Low,Low,Very High Risk,0,0,Fail,Medium,1.05,Low
496315,M,South Region,A Level or Equivalent,60,90-100%,13,58.5,Low,Medium,Very High Risk,0,0,Fail,Medium,0.216666667,Low
496373,F,Yorkshire Region,Lower Than A Level,120,40-50%,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,7.525,Low
497229,F,North Western Region,Lower Than A Level,90,0-10%,84,69,Low,Medium,Very High Risk,0,0,Fail,High,0.933333333,Low
497475,M,North Western Region,Lower Than A Level,60,70-80%,565,58.66666667,Medium,Medium,High Risk,0,0,Fail,Medium,9.416666667,Low
497590,F,West Midlands Region,A Level or Equivalent,120,30-40%,465,67.42857143,Low,Medium,High Risk,1,0,Pass,High,3.875,Low
497809,M,Yorkshire Region,A Level or Equivalent,120,0-10%,244,26,Low,Low,Very High Risk,0,0,Fail,Low,2.033333333,Low
497994,M,East Anglian Region,A Level or Equivalent,90,40-50%,14,74.8,Low,High,Very High Risk,1,0,Pass,High,0.155555556,Low
498793,M,Wales,Lower Than A Level,240,Oct-20,1899,62.75,High,Medium,Low Risk,0,1,Withdrawn,Medium,7.9125,Low
498821,F,Yorkshire Region,Lower Than A Level,60,20-30%,1743,83.33333333,High,High,Low Risk,1,0,Pass,High,29.05,Low
498877,F,South Region,A Level or Equivalent,120,20-30%,41,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,0.341666667,Low
498903,M,South West Region,Lower Than A Level,60,20-30%,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,15.05,Low
499392,M,South West Region,Lower Than A Level,60,40-50%,413,37,Low,Low,High Risk,0,0,Fail,Medium,6.883333333,Low
499469,M,Wales,Lower Than A Level,120,0-10%,186,86,Low,High,Very High Risk,0,0,Fail,High,1.55,Low
500283,M,South Region,Lower Than A Level,60,90-100%,647,50.85714286,Medium,Medium,High Risk,1,0,Pass,Medium,10.78333333,Low
500339,M,North Western Region,Lower Than A Level,60,70-80%,219,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,3.65,Low
500521,F,Scotland,Lower Than A Level,90,30-40%,26,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,0.288888889,Low
500581,M,East Anglian Region,Post Graduate Qualification,60,90-100%,1243,88.57142857,Medium,High,Low Risk,1,0,Distinction,High,20.71666667,Low
500707,F,East Anglian Region,A Level or Equivalent,60,60-70%,2013,65.14285714,High,Medium,Low Risk,0,1,Withdrawn,Medium,33.55,Low
500785,F,South Region,A Level or Equivalent,60,50-60%,17,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,0.283333333,Low
501203,M,South Region,Lower Than A Level,60,90-100%,1072,78.25,Medium,High,Low Risk,0,0,Fail,High,17.86666667,Low
501488,F,North Western Region,A Level or Equivalent,120,20-30%,318,71.6,Low,High,Very High Risk,0,1,Withdrawn,High,2.65,Low
501723,F,South Region,A Level or Equivalent,120,40-50%,426,68.8,Low,Medium,High Risk,0,1,Withdrawn,High,3.55,Low
501867,M,London Region,HE Qualification,90,20-30%,2163,79.2,High,High,Low Risk,1,0,Pass,High,24.03333333,Low
502051,F,South Region,Lower Than A Level,90,40-50%,155,52,Low,Medium,Very High Risk,0,1,Withdrawn,Medium,1.722222222,Low
502057,F,London Region,Lower Than A Level,120,40-50%,2442,66.28571429,High,Medium,Safe,0,1,Withdrawn,Medium,20.35,Low
502207,M,North Region,A Level or Equivalent,120,40-50%,510,48.2,Medium,Low,High Risk,0,1,Withdrawn,Medium,4.25,Low
502477,F,South East Region,A Level or Equivalent,90,60-70%,2076,83.85714286,High,High,Low Risk,1,0,Distinction,High,23.06666667,Low
502638,M,South East Region,Lower Than A Level,90,80-90%,1024,55.57142857,Medium,Medium,Low Risk,1,0,Pass,Medium,11.37777778,Low
502642,M,East Anglian Region,A Level or Equivalent,60,70-80%,40,75.71428571,Low,High,Very High Risk,0,0,Fail,High,0.666666667,Low
503023,F,South East Region,Lower Than A Level,60,70-80%,588,68.14285714,Medium,Medium,High Risk,1,0,Pass,High,9.8,Low
503783,F,East Anglian Region,A Level or Equivalent,60,0-10%,762,65.28571429,Medium,Medium,High Risk,1,0,Pass,Medium,12.7,Low
503838,F,East Anglian Region,HE Qualification,60,90-100%,1747,53,High,Medium,Low Risk,0,0,Fail,Medium,29.11666667,Low
504034,F,Ireland,A Level or Equivalent,120,0-10%,44,62,Low,Medium,Very High Risk,0,1,Withdrawn,Medium,0.366666667,Low
504064,F,East Anglian Region,A Level or Equivalent,120,30-40%,1078,50.28571429,Medium,Medium,Low Risk,0,1,Withdrawn,Medium,8.983333333,Low
504368,M,East Anglian Region,Lower Than A Level,60,40-50%,282,53,Low,Medium,Very High Risk,0,0,Fail,Medium,4.7,Low
504429,F,North Western Region,HE Qualification,60,80-90%,1021,71.57142857,Medium,High,Low Risk,1,0,Pass,High,17.01666667,Low
504552,M,East Anglian Region,Lower Than A Level,90,60-70%,222,60,Low,Medium,Very High Risk,0,1,Withdrawn,Medium,2.466666667,Low
504596,M,Wales,Lower Than A Level,60,50-60%,1688,95.5,High,High,Low Risk,0,0,Fail,High,28.13333333,Low
504602,M,East Anglian Region,HE Qualification,90,20-30%,283,54,Low,Medium,Very High Risk,0,0,Fail,Medium,3.144444444,Low
504862,F,Scotland,HE Qualification,90,30-40%,359,51,Low,Medium,High Risk,0,0,Fail,Medium,3.988888889,Low
505142,M,Yorkshire Region,Lower Than A Level,120,0-10%,173,49,Low,Low,Very High Risk,0,1,Withdrawn,Medium,1.441666667,Low
505209,F,East Anglian Region,Lower Than A Level,240,20-30%,114,58,Low,Medium,Very High Risk,0,1,Withdrawn,Medium,0.475,Low
505561,F,East Midlands Region,Lower Than A Level,120,50-60%,1834,68.85714286,High,Medium,Low Risk,0,1,Withdrawn,High,15.28333333,Low
506476,F,East Anglian Region,Lower Than A Level,60,30-40%,129,73,Low,High,Very High Risk,0,1,Withdrawn,High,2.15,Low
506597,M,West Midlands Region,A Level or Equivalent,60,50-60%,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,15.05,Low
506829,F,North Western Region,A Level or Equivalent,120,60-70%,1159,61.21428571,Medium,Medium,Low Risk,0,0,Fail,Medium,9.658333333,Low
507113,F,Yorkshire Region,A Level or Equivalent,60,50-60%,1027,82.71428571,Medium,High,Low Risk,1,0,Pass,High,17.11666667,Low
507115,M,Ireland,A Level or Equivalent,120,40-50%,167,85,Low,High,Very High Risk,0,0,Fail,High,1.391666667,Low
507257,M,South Region,A Level or Equivalent,60,20-30%,11,75.71428571,Low,High,Very High Risk,0,0,Fail,High,0.183333333,Low
507344,M,West Midlands Region,A Level or Equivalent,120,30-40%,2296,69.08333333,High,Medium,Safe,1,0,Pass,High,19.13333333,Low
507478,M,West Midlands Region,Lower Than A Level,90,20-30%,269,59.5,Low,Medium,Very High Risk,0,0,Fail,Medium,2.988888889,Low
508227,F,East Midlands Region,A Level or Equivalent,120,Oct-20,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,7.525,Low
508246,M,Wales,Lower Than A Level,60,90-100%,324,73.14285714,Low,High,Very High Risk,0,0,Fail,High,5.4,Low
508601,F,Scotland,HE Qualification,180,20-30%,635,35,Medium,Low,High Risk,0,1,Withdrawn,Medium,3.527777778,Low
508615,M,London Region,HE Qualification,120,40-50%,526,54.16666667,Medium,Medium,High Risk,0,1,Withdrawn,Medium,4.383333333,Low
508785,F,South Region,A Level or Equivalent,60,90-100%,400,63.5,Low,Medium,High Risk,0,0,Fail,Medium,6.666666667,Low
509279,M,East Midlands Region,A Level or Equivalent,60,60-70%,691,73.42857143,Medium,High,High Risk,1,0,Pass,High,11.51666667,Low
509327,F,East Anglian Region,A Level or Equivalent,120,90-100%,2246,57.71428571,High,Medium,Safe,1,0,Pass,Medium,18.71666667,Low
509416,F,West Midlands Region,A Level or Equivalent,120,50-60%,55,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,0.458333333,Low
509501,M,East Anglian Region,A Level or Equivalent,120,50-60%,90,62.5,Low,Medium,Very High Risk,0,1,Withdrawn,Medium,0.75,Low
509610,M,South East Region,Lower Than A Level,60,90-100%,2240,72,High,High,Safe,1,0,Pass,High,37.33333333,Low
509929,M,Scotland,Post Graduate Qualification,60,80-90%,2036,74.85714286,High,High,Low Risk,1,0,Pass,High,33.93333333,Low
510182,F,London Region,Lower Than A Level,60,20-30%,1957,71.85714286,High,High,Low Risk,1,0,Pass,High,32.61666667,Low
510864,F,Yorkshire Region,A Level or Equivalent,120,20-30%,662,49,Medium,Low,High Risk,1,0,Pass,Medium,5.516666667,Low
510873,F,Scotland,HE Qualification,120,30-40%,895,55.28571429,Medium,Medium,High Risk,1,0,Pass,Medium,7.458333333,Low
511282,F,North Western Region,A Level or Equivalent,90,Oct-20,1273,73.42857143,Medium,High,Low Risk,1,0,Pass,High,14.14444444,Low
511453,M,South West Region,A Level or Equivalent,60,30-40%,641,69.42857143,Medium,Medium,High Risk,1,0,Pass,High,10.68333333,Low
511636,M,East Midlands Region,A Level or Equivalent,120,Oct-20,279,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,2.325,Low
511890,M,Yorkshire Region,A Level or Equivalent,120,0-10%,506,66,Medium,Medium,High Risk,0,1,Withdrawn,Medium,4.216666667,Low
512050,M,North Western Region,Lower Than A Level,60,50-60%,74,75.71428571,Low,High,Very High Risk,0,0,Fail,High,1.233333333,Low
512525,M,Wales,A Level or Equivalent,90,70-80%,505,54.75,Medium,Medium,High Risk,0,1,Withdrawn,Medium,5.611111111,Low
512706,M,East Midlands Region,A Level or Equivalent,60,0-10%,1150,54.14285714,Medium,Medium,Low Risk,0,0,Fail,Medium,19.16666667,Low
513007,M,East Midlands Region,A Level or Equivalent,90,40-50%,102,31,Low,Low,Very High Risk,0,0,Fail,Low,1.133333333,Low
513204,F,Wales,A Level or Equivalent,60,Oct-20,307,49,Low,Low,Very High Risk,0,1,Withdrawn,Medium,5.116666667,Low
513349,F,East Midlands Region,A Level or Equivalent,75,90-100%,2755,90.5,High,High,Safe,0,0,Fail,High,36.73333333,Low
513356,M,North Region,Lower Than A Level,120,40-50%,124,48.25,Low,Low,Very High Risk,0,1,Withdrawn,Medium,1.033333333,Low
513482,M,East Midlands Region,Lower Than A Level,60,40-50%,82,84,Low,High,Very High Risk,0,0,Fail,High,1.366666667,Low
513499,M,Ireland,A Level or Equivalent,60,20-30%,1084,66.5,Medium,Medium,Low Risk,1,0,Pass,Medium,18.06666667,Low
513954,F,South West Region,Lower Than A Level,60,90-100%,86,66.66666667,Low,Medium,Very High Risk,0,0,Fail,High,1.433333333,Low
514125,F,Ireland,A Level or Equivalent,90,30-40%,2393,66.85714286,High,Medium,Safe,1,0,Pass,High,26.58888889,Low
514495,M,South East Region,A Level or Equivalent,90,50-60%,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,10.03333333,Low
514852,F,Scotland,Lower Than A Level,60,0-10%,133,75.71428571,Low,High,Very High Risk,0,0,Fail,High,2.216666667,Low
514934,F,North Western Region,A Level or Equivalent,60,0-10%,16,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,0.266666667,Low
515056,M,South West Region,HE Qualification,60,60-70%,1055,77.85714286,Medium,High,Low Risk,1,0,Pass,High,17.58333333,Low
515247,F,East Anglian Region,A Level or Equivalent,150,60-70%,939,62,Medium,Medium,Low Risk,0,1,Withdrawn,Medium,6.26,Low
515520,M,Scotland,Lower Than A Level,60,60-70%,417,57.5,Low,Medium,High Risk,1,0,Pass,Medium,6.95,Low
516343,M,East Midlands Region,Lower Than A Level,60,50-60%,903,58.66666667,Low,Medium,Very High Risk,0,0,Fail,Medium,15.05,Low
516653,M,South West Region,Lower Than A Level,60,60-70%,685,44.85714286,Medium,Low,High Risk,0,0,Fail,Medium,11.41666667,Low
516946,M,West Midlands Region,A Level or Equivalent,60,70-80%,914,63.8,Medium,Medium,Low Risk,0,0,Fail,Medium,15.23333333,Low
518194,F,South West Region,Lower Than A Level,60,40-50%,126,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,2.1,Low
518709,M,East Midlands Region,Lower Than A Level,60,20-30%,114,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,1.9,Low
518731,M,South East Region,A Level or Equivalent,60,80-90%,322,50.16666667,Low,Medium,Very High Risk,0,0,Fail,Medium,5.366666667,Low
518951,M,Yorkshire Region,Lower Than A Level,60,30-40%,415,59.2,Low,Medium,High Risk,0,0,Fail,Medium,6.916666667,Low
519100,F,South West Region,HE Qualification,60,Oct-20,125,60.66666667,Low,Medium,Very High Risk,0,1,Withdrawn,Medium,2.083333333,Low
519211,M,Yorkshire Region,A Level or Equivalent,60,20-30%,671,39,Medium,Low,High Risk,0,0,Fail,Medium,11.18333333,Low
519358,M,East Anglian Region,A Level or Equivalent,60,40-50%,83,63,Low,Medium,Very High Risk,0,1,Withdrawn,Medium,1.383333333,Low
519449,M,East Midlands Region,A Level or Equivalent,120,30-40%,1,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,0.008333333,Low
519552,F,Scotland,HE Qualification,60,0-10%,1584,57,Medium,Medium,Low Risk,1,0,Pass,Medium,26.4,Low
519961,F,West Midlands Region,Lower Than A Level,120,70-80%,167,62.2,Low,Medium,Very High Risk,0,0,Fail,Medium,1.391666667,Low
520150,F,South West Region,HE Qualification,60,90-100%,1504,80.85714286,Medium,High,Low Risk,1,0,Pass,High,25.06666667,Low
522363,F,London Region,HE Qualification,120,20-30%,1929,70.4,High,High,Low Risk,0,1,Withdrawn,High,16.075,Low
522473,F,North Region,Lower Than A Level,60,20-30%,1749,71,High,High,Low Risk,1,0,Pass,High,29.15,Low
522538,F,London Region,A Level or Equivalent,60,50-60%,443,78.71428571,Low,High,High Risk,0,1,Withdrawn,High,7.383333333,Low
522690,F,East Midlands Region,A Level or Equivalent,150,90-100%,214,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,1.426666667,Low
522777,M,South West Region,A Level or Equivalent,60,40-50%,883,74,Medium,High,High Risk,1,0,Pass,High,14.71666667,Low
523047,F,Wales,A Level or Equivalent,60,40-50%,78,40,Low,Low,Very High Risk,0,0,Fail,Medium,1.3,Low
523248,M,Wales,A Level or Equivalent,60,90-100%,636,67.85714286,Medium,Medium,High Risk,1,0,Pass,High,10.6,Low
523275,M,Ireland,A Level or Equivalent,120,Oct-20,769,69,Medium,Medium,High Risk,0,1,Withdrawn,High,6.408333333,Low
523583,F,London Region,A Level or Equivalent,120,20-30%,288,70.5,Low,High,Very High Risk,0,1,Withdrawn,High,2.4,Low
523632,M,West Midlands Region,Lower Than A Level,60,40-50%,43,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,0.716666667,Low
523834,F,North Region,A Level or Equivalent,90,60-70%,178,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,1.977777778,Low
524261,F,Scotland,HE Qualification,60,0-10%,2038,57.4,High,Medium,Low Risk,0,1,Withdrawn,Medium,33.96666667,Low
524575,F,Scotland,A Level or Equivalent,60,60-70%,1521,83.71428571,Medium,High,Low Risk,1,0,Distinction,High,25.35,Low
524711,F,South West Region,Lower Than A Level,120,30-40%,247,63.66666667,Low,Medium,Very High Risk,1,0,Pass,Medium,2.058333333,Low
524730,F,West Midlands Region,Lower Than A Level,60,90-100%,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,15.05,Low
524791,F,Yorkshire Region,Lower Than A Level,120,40-50%,1186,56.42857143,Medium,Medium,Low Risk,0,0,Fail,Medium,9.883333333,Low
525189,M,East Midlands Region,Lower Than A Level,60,90-100%,67,50,Low,Low,Very High Risk,0,1,Withdrawn,Medium,1.116666667,Low
525456,F,East Anglian Region,A Level or Equivalent,60,0-10%,1165,55.14285714,Medium,Medium,Low Risk,1,0,Pass,Medium,19.41666667,Low
525472,M,East Anglian Region,Lower Than A Level,60,50-60%,1154,88.85714286,Medium,High,Low Risk,1,0,Distinction,High,19.23333333,Low
525800,F,East Anglian Region,No Formal quals,60,Oct-20,183,62,Low,Medium,Very High Risk,0,1,Withdrawn,Medium,3.05,Low
526098,M,North Region,Post Graduate Qualification,150,20-30%,676,92.33333333,Medium,High,High Risk,0,1,Withdrawn,High,4.506666667,Low
526158,M,South Region,Lower Than A Level,60,80-90%,555,64.71428571,Medium,Medium,High Risk,1,0,Pass,Medium,9.25,Low
526242,F,South West Region,A Level or Equivalent,60,40-50%,1333,87.71428571,Medium,High,Low Risk,1,0,Pass,High,22.21666667,Low
526659,F,East Midlands Region,A Level or Equivalent,90,70-80%,338,75.71428571,Low,High,High Risk,0,1,Withdrawn,High,3.755555556,Low
526679,F,Yorkshire Region,A Level or Equivalent,60,70-80%,2326,74.28571429,High,High,Safe,1,0,Pass,High,38.76666667,Low
527427,F,Yorkshire Region,A Level or Equivalent,90,20-30%,329,57.33333333,Low,Medium,High Risk,1,0,Pass,Medium,3.655555556,Low
527574,F,North Western Region,Lower Than A Level,60,0-10%,3374,92.57142857,High,High,Safe,1,0,Pass,High,56.23333333,Medium
527751,M,South East Region,Lower Than A Level,60,Oct-20,1046,49.57142857,Medium,Low,Low Risk,0,0,Fail,Medium,17.43333333,Low
527954,F,North Western Region,A Level or Equivalent,210,90-100%,684,52,Medium,Medium,High Risk,0,0,Fail,Medium,3.257142857,Low
528467,M,East Anglian Region,A Level or Equivalent,120,70-80%,935,84.14285714,Medium,High,Low Risk,1,0,Pass,High,7.791666667,Low
528551,F,North Region,A Level or Equivalent,120,20-30%,1945,85.28571429,High,High,Low Risk,1,0,Pass,High,16.20833333,Low
528971,F,East Anglian Region,A Level or Equivalent,60,Oct-20,2120,52.5,High,Medium,Low Risk,0,0,Fail,Medium,35.33333333,Low
529073,M,North Western Region,Lower Than A Level,100,60-70%,802,57,Medium,Medium,High Risk,0,1,Withdrawn,Medium,8.02,Low
529226,M,East Anglian Region,A Level or Equivalent,60,60-70%,483,58.14285714,Medium,Medium,High Risk,0,0,Fail,Medium,8.05,Low
529522,F,Yorkshire Region,A Level or Equivalent,60,20-30%,267,55.85714286,Low,Medium,Very High Risk,0,0,Fail,Medium,4.45,Low
529868,F,London Region,A Level or Equivalent,60,80-90%,1230,78.85714286,Medium,High,Low Risk,1,0,Pass,High,20.5,Low
530270,M,South Region,A Level or Equivalent,180,50-60%,55,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,0.305555556,Low
530519,M,South Region,Lower Than A Level,60,40-50%,334,63,Low,Medium,High Risk,0,1,Withdrawn,Medium,5.566666667,Low
530967,M,Yorkshire Region,A Level or Equivalent,60,Oct-20,614,52.42857143,Medium,Medium,High Risk,1,0,Pass,Medium,10.23333333,Low
531234,F,West Midlands Region,Lower Than A Level,120,70-80%,1498,75.25,Medium,High,Low Risk,0,1,Withdrawn,High,12.48333333,Low
531402,F,London Region,HE Qualification,60,90-100%,1665,88.28571429,High,High,Low Risk,1,0,Pass,High,27.75,Low
531888,F,East Anglian Region,Lower Than A Level,60,40-50%,150,75.71428571,Low,High,Very High Risk,0,0,Fail,High,2.5,Low
532116,F,South Region,A Level or Equivalent,60,60-70%,859,77.71428571,Medium,High,High Risk,1,0,Pass,High,14.31666667,Low
532144,M,London Region,A Level or Equivalent,60,40-50%,538,52.71428571,Medium,Medium,High Risk,1,0,Pass,Medium,8.966666667,Low
532683,F,Scotland,A Level or Equivalent,60,70-80%,47,20.33333333,Low,Low,Very High Risk,0,1,Withdrawn,Low,0.783333333,Low
